Source,Destination,Weight
C0220870,C0563278,1.0
C0220870,C0238995,1.0
C0220870,C0235162,1.0
C0220870,C0427008,1.0
C0220870,C0312422,2.0
C0220870,C0857257,1.0
C0220870,C0848168,1.0
C0220870,C0425449,1.0
C0220870,C0028084,1.0
C0220870,C1397014,1.0
C0220870,C0232602,1.0
C0220870,C0848332,1.0
C0220870,C0087169,2.0
C0220870,C0015644,1.0
C0220870,C0234254,1.0
C0220870,C0344232,2.0
C0220870,C0234369,1.0
C0220870,C0151786,1.0
C0220870,C0235004,3.0
C0220870,C0542476,2.0
C0220870,C0019079,1.0
C0220870,C0439053,1.0
C0220870,C0278146,1.0
C0220870,C0581879,1.0
C0220870,C0232471,1.0
C0220870,C0013456,1.0
C0220870,C3640014,1.0
C0220870,C0522179,1.0
C0220870,C0857233,1.0
C0220870,C0221758,1.0
C0220870,C0241898,1.0
C0220870,C0877487,1.0
C0220870,C0235218,1.0
C0220870,C0549209,1.0
C0220870,C0848717,1.0
C0220870,C0235160,1.0
C0220870,C0240352,1.0
C0220870,C0587056,1.0
C0278141,C0239725,1.0
C0278141,C1306878,1.0
C0278141,C0028643,1.0
C0278141,C0518179,1.0
C0278141,C0085631,2.0
C0278141,C0877716,1.0
C0278141,C0023222,1.0
C0278141,C0040460,1.0
C0278141,C0239266,2.0
C0278141,C0239836,1.0
C0278141,C0240327,1.0
C0278141,C0239833,1.0
C0278141,C0233844,1.0
C0278141,C0030552,1.0
C0278141,C0458118,1.0
C0278141,C0744648,1.0
C0278141,C0423575,1.0
C0239725,C1306878,1.0
C0239725,C0241705,1.0
C0240211,C0858709,1.0
C0541976,C0476289,1.0
C0007859,C0232431,2.0
C0007859,C0278148,1.0
C0007859,C0234230,1.0
C0007859,C0239377,3.0
C0007859,C0028643,6.0
C0007859,C1517205,1.0
C0007859,C0848290,1.0
C0007859,C0239667,1.0
C0007859,C0028081,2.0
C0007859,C0427008,2.0
C0007859,C0312422,1.0
C0007859,C0150055,3.0
C0007859,C0423729,1.0
C0007859,C0085631,1.0
C0007859,C0751295,1.0
C0007859,C1096717,1.0
C0007859,C0015644,1.0
C0007859,C0234254,1.0
C0007859,C0236000,1.0
C0007859,C0241902,1.0
C0007859,C0085636,1.0
C0007859,C0239836,1.0
C0007859,C0578454,2.0
C0007859,C0578687,1.0
C0007859,C0013456,1.0
C0007859,C0240941,1.0
C0007859,C4042866,1.0
C0007859,C0151827,2.0
C0007859,C0564821,1.0
C0007859,C0949445,1.0
C0007859,C0013421,1.0
C0007859,C0857160,1.0
C0007859,C0423673,1.0
C0007859,C0259813,1.0
C0007859,C0239511,1.0
C0007859,C0241374,1.0
C0007859,C0239832,1.0
C0007859,C0877781,1.0
C0007859,C0587056,1.0
C0232431,C0239377,1.0
C0232431,C0085631,1.0
C0232431,C0581870,1.0
C0232431,C0574002,1.0
C0232431,C0040460,1.0
C0232431,C0236000,1.0
C0232431,C0085636,1.0
C0232431,C0240941,1.0
C0232431,C0239182,1.0
C0278148,C0848290,1.0
C0278148,C0086132,1.0
C0278148,C0238656,1.0
C0278148,C0015468,1.0
C0278148,C0085636,1.0
C0278148,C0575090,1.0
C0278148,C2016977,1.0
C0278148,C0021479,1.0
C0240717,C0234230,1.0
C0240717,C0423736,1.0
C0240717,C0848283,1.0
C0240717,C0239783,1.0
C0234230,C0423736,1.0
C0234230,C0028643,1.0
C0234230,C0241745,1.0
C0234230,C0231749,1.0
C0234230,C0427008,1.0
C0234230,C0425481,1.0
C0234230,C0312422,1.0
C0234230,C0150055,1.0
C0234230,C0314719,1.0
C0234230,C0859371,1.0
C0234230,C0036396,1.0
C0234230,C0023222,2.0
C0234230,C0040460,1.0
C0234230,C0015468,1.0
C0234230,C0027796,1.0
C0234230,C1704276,1.0
C0234230,C0439814,1.0
C0234230,C0013456,1.0
C0234230,C0241426,1.0
C0234230,C0235716,1.0
C0234230,C0178310,1.0
C0234230,C0241374,1.0
C0234230,C0017672,1.0
C0234230,C0877197,1.0
C0234230,C0426601,1.0
C0423736,C0234229,1.0
C0423736,C0015644,1.0
C0423736,C0849963,1.0
C0423736,C0178310,1.0
C0423736,C0566948,1.0
C0848283,C0239783,1.0
C0848283,C0086132,1.0
C0848283,C0085631,1.0
C0848283,C0849963,1.0
C0848283,C0423006,1.0
C0848283,C0034642,1.0
C0848283,C0235283,1.0
C0848283,C0849911,1.0
C0848283,C0476288,1.0
C0184567,C0232285,1.0
C0184567,C0036396,1.0
C0232285,C0028643,1.0
C0232285,C0008035,1.0
C0239377,C0028643,4.0
C0239377,C1517205,1.0
C0239377,C0239667,1.0
C0239377,C0232517,1.0
C0239377,C0849970,1.0
C0239377,C0231749,1.0
C0239377,C0427008,1.0
C0239377,C0150055,1.0
C0239377,C0564820,1.0
C0239377,C0751295,1.0
C0239377,C0023222,2.0
C0239377,C0016512,1.0
C0239377,C0221785,1.0
C0239377,C0236000,2.0
C0239377,C0344232,1.0
C0239377,C0858665,1.0
C0239377,C0239649,1.0
C0239377,C0848633,1.0
C0239377,C0423571,1.0
C0239377,C0013456,1.0
C0239377,C3640008,1.0
C0239377,C0239833,1.0
C0239377,C2032418,1.0
C0239377,C0423693,1.0
C0239377,C0549343,1.0
C0239377,C0239832,1.0
C0085594,C0233973,1.0
C0028643,C2032151,1.0
C0028643,C0008035,1.0
C0028643,C0239667,2.0
C0028643,C0427008,2.0
C0028643,C0150055,1.0
C0028643,C0028084,1.0
C0028643,C0314719,1.0
C0028643,C0850630,1.0
C0028643,C0234255,1.0
C0028643,C0238740,3.0
C0028643,C0019559,1.0
C0028643,C0238656,1.0
C0028643,C0751295,1.0
C0028643,C0036396,2.0
C0028643,C0023218,2.0
C0028643,C0023222,2.0
C0028643,C0151825,1.0
C0028643,C0221776,1.0
C0028643,C0016512,2.0
C0028643,C0221785,1.0
C0028643,C0015644,3.0
C0028643,C0574002,1.0
C0028643,C0040460,1.0
C0028643,C0236000,4.0
C0028643,C0344232,1.0
C0028643,C0026837,1.0
C0028643,C0015468,2.0
C0028643,C0564823,1.0
C0028643,C0231772,3.0
C0028643,C1704276,1.0
C0028643,C0240382,1.0
C0028643,C0235004,1.0
C0028643,C0542476,1.0
C0028643,C0426396,1.0
C0028643,C0005858,1.0
C0028643,C0239649,3.0
C0028643,C0239266,1.0
C0028643,C0423636,1.0
C0028643,C0239836,1.0
C0028643,C0278146,3.0
C0028643,C0578454,1.0
C0028643,C0240327,1.0
C0028643,C4042866,1.0
C0028643,C0239833,1.0
C0028643,C0018520,1.0
C0028643,C0455770,1.0
C0028643,C1282310,1.0
C0028643,C0005904,1.0
C0028643,C0235031,1.0
C0028643,C0857160,2.0
C0028643,C0221758,1.0
C0028643,C0850251,1.0
C0028643,C0549248,1.0
C0028643,C0239832,5.0
C0028643,C0149651,3.0
C0028643,C0587054,2.0
C0028643,C0236083,1.0
C0028643,C0017672,2.0
C0028643,C0235318,1.0
C0028643,C0235002,1.0
C0028643,C0858583,1.0
C0028643,C0423572,1.0
C0028643,C0521592,1.0
C0028643,C0857073,1.0
C0028643,C0522245,1.0
C0028643,C0234250,1.0
C0028643,C0154729,1.0
C0028643,C0239451,1.0
C0028643,C0587056,1.0
C1517205,C0427008,1.0
C1517205,C0848332,1.0
C1517205,C0221232,1.0
C1517205,C0043144,1.0
C1517205,C0085636,1.0
C1517205,C0239649,1.0
C1517205,C0439814,1.0
C1517205,C0239589,1.0
C1517205,C0270996,1.0
C1517205,C0232849,1.0
C1517205,C0239772,1.0
C0151830,C0574068,1.0
C0239783,C0849970,1.0
C0239783,C0023222,1.0
C0239783,C0236000,1.0
C0239783,C0848633,1.0
C0239783,C0564822,1.0
C0239783,C0240007,1.0
C0239783,C0522251,1.0
C0239783,C1096596,1.0
C0235710,C0028084,1.0
C0235710,C0234369,1.0
C0235710,C0850149,1.0
C0235710,C2364135,2.0
C0235710,C0521516,1.0
C0235710,C0742339,1.0
C0563278,C0238995,1.0
C0238995,C0028084,1.0
C0238995,C0238740,1.0
C0238995,C0563275,2.0
C0008035,C1740831,1.0
C0476270,C0232492,1.0
C0239667,C0751295,1.0
C0239667,C0239266,1.0
C0239667,C0239832,1.0
C0235162,C0232487,1.0
C0235162,C0231749,1.0
C0235162,C0087169,1.0
C0235162,C0151827,1.0
C0232487,C0028081,1.0
C0232487,C0849959,1.0
C0232487,C0019559,1.0
C0232487,C0085631,1.0
C0232487,C0236000,1.0
C0232487,C0013456,1.0
C0232487,C0239832,1.0
C0232487,C0239375,1.0
C0028081,C0849959,1.0
C0028081,C0028084,3.0
C0028081,C0019559,1.0
C0028081,C0848241,1.0
C0028081,C0849668,1.0
C0028081,C0085631,1.0
C0028081,C0848404,1.0
C0028081,C0236000,1.0
C0028081,C0234369,1.0
C0028081,C0239589,1.0
C0028081,C0236075,1.0
C0028081,C0013456,2.0
C0028081,C0850149,1.0
C0028081,C0549343,1.0
C0028081,C0239832,1.0
C0028081,C0426484,1.0
C0028081,C0239375,1.0
C0028081,C0877491,1.0
C0028081,C0566948,1.0
C0028081,C0221727,1.0
C0740396,C0235290,1.0
C0232517,C0242030,1.0
C0232517,C0849970,1.0
C0241745,C0150055,1.0
C0241745,C0023222,1.0
C0241745,C1704276,1.0
C1096300,C0877605,1.0
C0009193,C0028084,1.0
C0009193,C3640014,1.0
C3665346,C0085635,1.0
C0849970,C0221100,1.0
C0849970,C1704276,1.0
C0849970,C0542476,1.0
C0849970,C0848633,1.0
C0849970,C0522251,1.0
C0221100,C0087169,1.0
C0231749,C0427008,1.0
C0231749,C0028084,1.0
C0231749,C2220048,2.0
C0231749,C0036396,1.0
C0231749,C0848404,1.0
C0231749,C0015644,1.0
C0231749,C0239266,1.0
C0231749,C0278146,1.0
C0231749,C0151827,1.0
C0231749,C3640008,1.0
C0231749,C0239833,1.0
C0231749,C2032418,1.0
C0231749,C0241032,1.0
C0427008,C0312422,1.0
C0427008,C0150055,1.0
C0427008,C0314719,1.0
C0427008,C0850630,2.0
C0427008,C0564820,1.0
C0427008,C0019559,1.0
C0427008,C0238656,1.0
C0427008,C0023218,1.0
C0427008,C0023222,2.0
C0427008,C0240129,1.0
C0427008,C0221785,1.0
C0427008,C0162298,1.0
C0427008,C0015644,1.0
C0427008,C0574002,1.0
C0427008,C0026837,1.0
C0427008,C0151786,2.0
C0427008,C1704276,1.0
C0427008,C2169806,1.0
C0427008,C0085636,1.0
C0427008,C0239649,1.0
C0427008,C0700590,1.0
C0427008,C0581881,1.0
C0427008,C0151827,1.0
C0427008,C0221758,4.0
C0427008,C0549248,1.0
C0427008,C0239832,1.0
C0427008,C0231655,1.0
C0427008,C0026838,1.0
C0427008,C0751409,1.0
C0427008,C0427086,2.0
C0427008,C0241042,1.0
C0425481,C0150055,1.0
C0425481,C0425449,1.0
C0425481,C0085631,1.0
C0425481,C0701824,1.0
C0312422,C0019559,1.0
C0312422,C0040460,1.0
C0312422,C0015468,1.0
C0312422,C0027796,1.0
C0312422,C0581879,1.0
C0312422,C0439814,1.0
C0312422,C0232471,1.0
C0312422,C0578687,1.0
C0312422,C0013456,1.0
C0312422,C0019825,1.0
C0312422,C0241426,1.0
C0312422,C0178310,1.0
C0312422,C0017672,1.0
C0312422,C0426601,1.0
C0312422,C0847550,1.0
C0849959,C0027498,1.0
C0849959,C0019559,1.0
C0849959,C0085631,1.0
C0849959,C0236000,1.0
C0849959,C0013456,1.0
C0849959,C0239832,1.0
C0849959,C0239375,1.0
C0241164,C0241057,1.0
C0241057,C0156405,1.0
C0241057,C0427086,1.0
C0857257,C0848241,1.0
C0857257,C0235318,1.0
C0241039,C0564820,2.0
C0581358,C0150055,1.0
C0150055,C0232492,1.0
C0150055,C0028084,1.0
C0150055,C0087169,2.0
C0150055,C0019559,1.0
C0150055,C0238656,1.0
C0150055,C0030201,1.0
C0150055,C0085631,2.0
C0150055,C0023222,3.0
C0150055,C0151825,2.0
C0150055,C0221785,1.0
C0150055,C0234251,1.0
C0150055,C0344232,1.0
C0150055,C0015468,1.0
C0150055,C1704276,2.0
C0150055,C0427149,1.0
C0150055,C0013456,1.0
C0150055,C0239833,1.0
C0150055,C1135120,1.0
C0150055,C0520962,1.0
C0150055,C0238552,1.0
C0150055,C0234253,1.0
C0150055,C0236078,1.0
C0150055,C2108719,1.0
C0150055,C0596240,1.0
C0848168,C0236000,1.0
C0848168,C0234369,1.0
C0425449,C0037384,1.0
C0425449,C0235004,1.0
C0425449,C0043144,3.0
C0425449,C0019079,1.0
C0425449,C0235267,1.0
C0425449,C0850149,1.0
C0425449,C0235234,1.0
C0425449,C0032781,1.0
C0425449,C0149651,1.0
C0425449,C0240564,1.0
C0232492,C0520962,1.0
C0232492,C0238552,1.0
C0028084,C0234255,1.0
C0028084,C0238740,1.0
C0028084,C0085631,1.0
C0028084,C0221785,1.0
C0028084,C0344232,1.0
C0028084,C0234369,2.0
C0028084,C0015468,1.0
C0028084,C2169806,1.0
C0028084,C0542476,1.0
C0028084,C0085636,1.0
C0028084,C0574068,1.0
C0028084,C0231753,1.0
C0028084,C2126424,1.0
C1397014,C0234369,1.0
C1397014,C0522359,1.0
C1397014,C2370950,1.0
C0314719,C0019559,1.0
C0314719,C0344232,2.0
C0314719,C0235004,1.0
C0314719,C0270996,2.0
C0314719,C0848633,1.0
C0314719,C0235267,1.0
C0314719,C0578687,1.0
C0314719,C2370950,1.0
C0314719,C0232854,1.0
C0235240,C0564820,1.0
C0235240,C0344232,2.0
C0235240,C0234369,1.0
C0850630,C0087169,1.0
C0850630,C0221785,2.0
C0850630,C0581297,1.0
C0564820,C0344232,1.0
C0564820,C0234981,1.0
C0564820,C0221758,1.0
C0564820,C0555975,1.0
C0234229,C0085631,1.0
C0234229,C0016512,1.0
C0234229,C0574068,1.0
C0234229,C0241050,1.0
C0234229,C0566948,1.0
C0859371,C0858598,1.0
C0234255,C0221785,1.0
C0234255,C0151786,1.0
C0234255,C0150841,1.0
C0234255,C0151827,1.0
C0232602,C0344232,1.0
C0232602,C0235004,1.0
C0232602,C0581879,1.0
C0232602,C0877487,1.0
C0238740,C0036396,1.0
C0238740,C0234251,1.0
C0238740,C0564823,1.0
C0238740,C0239649,1.0
C0238740,C0240941,1.0
C0238740,C0151827,1.0
C0238740,C0564821,1.0
C0848332,C0344232,1.0
C0848332,C0151827,1.0
C0848332,C0277961,1.0
C0086132,C0085631,1.0
C0086132,C0085632,1.0
C0086132,C0849963,1.0
C0086132,C0278146,1.0
C0086132,C0700590,1.0
C0087169,C0085631,1.0
C0087169,C0040460,1.0
C0087169,C1704276,1.0
C0087169,C0849963,1.0
C0087169,C0085636,2.0
C0087169,C0241165,1.0
C0087169,C0240352,1.0
C0087169,C1328286,1.0
C0019559,C0238656,1.0
C0019559,C0085631,1.0
C0019559,C2142181,1.0
C0019559,C0023222,1.0
C0019559,C0151825,1.0
C0019559,C0236000,1.0
C0019559,C0152029,1.0
C0019559,C0151786,1.0
C0019559,C0563275,1.0
C0019559,C0013456,1.0
C0019559,C0241898,1.0
C0019559,C0239832,1.0
C0019559,C0239375,1.0
C0238656,C0023222,1.0
C0238656,C0574002,1.0
C0238656,C1960719,1.0
C0238656,C0839480,1.0
C0238656,C0239649,1.0
C0238656,C2016977,1.0
C0238656,C0221758,1.0
C0030201,C0239833,1.0
C0848241,C0948775,1.0
C0848241,C0235004,1.0
C0849668,C0236075,1.0
C0838224,C0877716,1.0
C0476289,C0085631,1.0
C0476289,C0040460,1.0
C0085631,C0877716,1.0
C0085631,C0751295,1.0
C0085631,C0023222,2.0
C0085631,C0040460,1.0
C0085631,C0236000,1.0
C0085631,C0344232,1.0
C0085631,C0234369,1.0
C0085631,C1704276,1.0
C0085631,C0849963,2.0
C0085631,C0542476,1.0
C0085631,C0085636,1.0
C0085631,C0239836,1.0
C0085631,C0013456,1.0
C0085631,C0240941,1.0
C0085631,C0581881,1.0
C0085631,C0233844,1.0
C0085631,C0239832,1.0
C0085631,C0030552,1.0
C0085631,C0239375,2.0
C0085631,C0744648,1.0
C0085631,C0423575,1.0
C0877716,C0023222,1.0
C0877716,C0085636,1.0
C0877716,C0239836,1.0
C0877716,C0005904,1.0
C0877716,C0233844,1.0
C0877716,C0030552,1.0
C0877716,C0744648,1.0
C0877716,C0423575,1.0
C0581394,C0751295,1.0
C0581394,C0023222,1.0
C0581394,C0574002,1.0
C0751295,C0023222,2.0
C0751295,C0574002,1.0
C0751295,C0344232,1.0
C0751295,C0234369,2.0
C0751295,C0235004,2.0
C0751295,C0235267,2.0
C0751295,C0235150,2.0
C0751295,C0751725,1.0
C0751295,C0235031,1.0
C0751295,C0233844,1.0
C0751295,C0239832,1.0
C0751295,C0740425,2.0
C0036396,C0023222,2.0
C0036396,C0151825,1.0
C0036396,C0016512,1.0
C0036396,C0701824,1.0
C0036396,C0564823,2.0
C0036396,C0239649,1.0
C0036396,C0575090,1.0
C0036396,C0426636,1.0
C0036396,C0231710,1.0
C0036396,C0236040,1.0
C0036396,C2016977,1.0
C0036396,C0239724,1.0
C0036396,C0549248,1.0
C0036396,C0241374,1.0
C0023218,C0162298,1.0
C0023218,C0564823,1.0
C0023218,C0151786,2.0
C0023218,C0043144,1.0
C0023218,C0235267,1.0
C0023222,C0016512,1.0
C0023222,C0574002,1.0
C0023222,C0234369,2.0
C0023222,C0746668,1.0
C0023222,C0231772,1.0
C0023222,C1704276,1.0
C0023222,C0235004,2.0
C0023222,C0239649,2.0
C0023222,C0239836,1.0
C0023222,C0235267,2.0
C0023222,C0235150,2.0
C0023222,C0423693,1.0
C0023222,C0233844,1.0
C0023222,C0221758,1.0
C0023222,C0549248,1.0
C0023222,C0239832,1.0
C0023222,C0030552,1.0
C0023222,C0240007,1.0
C0023222,C0744648,1.0
C0023222,C0423575,1.0
C0023222,C0740425,2.0
C0151825,C0701824,1.0
C0151825,C0563275,1.0
C0151825,C0239266,1.0
C0151825,C1282310,1.0
C0151825,C0848220,1.0
C0221776,C0015644,1.0
C0221776,C0236000,1.0
C0221776,C0278146,1.0
C0221776,C0235031,1.0
C0221776,C0423572,1.0
C0221776,C0239451,1.0
C2032420,C0221785,1.0
C2032420,C0231710,1.0
C0581870,C0574002,1.0
C0013132,C0037384,1.0
C0013132,C0232471,2.0
C0240129,C0015644,1.0
C0240129,C0581881,1.0
C0240129,C0549248,1.0
C0240129,C0026838,1.0
C0240129,C0751409,1.0
C0240129,C0241042,1.0
C0016512,C0221785,1.0
C0016512,C0231529,1.0
C0016512,C0232462,1.0
C0016512,C0233401,1.0
C0016512,C0235004,1.0
C0016512,C0700590,1.0
C0016512,C0085602,1.0
C0016512,C0423693,1.0
C0016512,C0235706,1.0
C0016512,C0236040,1.0
C0016512,C2016977,1.0
C0016512,C0239511,1.0
C0016512,C0700153,1.0
C0016512,C0857031,1.0
C0221785,C0231529,1.0
C0221785,C0149738,1.0
C0221785,C0231772,1.0
C0221785,C0151786,1.0
C0221785,C0030552,1.0
C0221785,C0018991,1.0
C0221785,C2108719,1.0
C0221785,C0231753,1.0
C0221785,C2126424,1.0
C0162298,C0151786,1.0
C0162298,C0595963,1.0
C0015644,C0236000,1.0
C0015644,C0027796,1.0
C0015644,C0278146,1.0
C0015644,C0581881,1.0
C0015644,C4042866,1.0
C0015644,C0857233,1.0
C0015644,C0235031,1.0
C0015644,C0549248,1.0
C0015644,C0026838,1.0
C0015644,C0423572,1.0
C0015644,C0751409,1.0
C0015644,C0241042,1.0
C0015644,C0751352,1.0
C0015644,C0239451,1.0
C0015644,C0587056,1.0
C0574002,C0239649,1.0
C0574002,C0751725,1.0
C0574002,C0221758,1.0
C0040460,C0015468,1.0
C0040460,C0027796,2.0
C0040460,C0278146,1.0
C0040460,C0439814,1.0
C0040460,C0013456,2.0
C0040460,C2364135,1.0
C0040460,C0241426,1.0
C0040460,C0178310,1.0
C0040460,C0017672,1.0
C0040460,C0423628,1.0
C0040460,C0553713,1.0
C0040460,C0426601,1.0
C0040460,C0154729,1.0
C0234251,C0151827,1.0
C0234254,C0282005,1.0
C0236000,C0234369,1.0
C0236000,C0231772,3.0
C0236000,C0240382,1.0
C0236000,C0278146,1.0
C0236000,C0013456,4.0
C0236000,C0235031,1.0
C0236000,C0239832,4.0
C0236000,C0149651,3.0
C0236000,C0423572,1.0
C0236000,C0239375,1.0
C0236000,C0239451,1.0
C0344232,C0234369,1.0
C0344232,C0151786,1.0
C0344232,C0235004,2.0
C0344232,C0542476,1.0
C0344232,C0085636,2.0
C0344232,C0581879,1.0
C0344232,C0232471,1.0
C0344232,C0151827,1.0
C0344232,C0239511,1.0
C0344232,C0085635,2.0
C0344232,C0877487,1.0
C0344232,C0497293,1.0
C0344232,C0271188,1.0
C0344232,C0877781,1.0
C0234369,C1704276,1.0
C0234369,C0235004,2.0
C0234369,C0522359,1.0
C0234369,C0235267,2.0
C0234369,C0235150,2.0
C0234369,C0857233,1.0
C0234369,C0742339,1.0
C0234369,C0235160,1.0
C0234369,C0239375,1.0
C0234369,C0005874,1.0
C0234369,C0740425,2.0
C0037384,C0232471,1.0
C0740418,C0423571,1.0
C0740418,C0239833,1.0
C0740418,C0018520,1.0
C0152029,C0277794,1.0
C0839480,C0241374,1.0
C0015468,C0027796,1.0
C0015468,C0439814,1.0
C0015468,C0522359,1.0
C0015468,C0013456,1.0
C0015468,C0241426,1.0
C0015468,C0424810,1.0
C0015468,C0178310,1.0
C0015468,C0017672,1.0
C0015468,C0426601,1.0
C0564823,C0239649,1.0
C0564823,C0231710,1.0
C0564823,C0016199,1.0
C0564823,C0857160,1.0
C0564823,C0241374,1.0
C0564823,C0241237,1.0
C0231772,C0239832,3.0
C0231772,C0149651,3.0
C0231772,C0018991,1.0
C0027796,C0278146,1.0
C0027796,C0439814,1.0
C0027796,C0013456,1.0
C0027796,C0240941,1.0
C0027796,C0241426,1.0
C0027796,C0857233,1.0
C0027796,C0178310,1.0
C0027796,C0017672,1.0
C0027796,C0426601,1.0
C0151786,C0019079,1.0
C0151786,C0439053,2.0
C0151786,C0235267,1.0
C0151786,C0150841,1.0
C0151786,C0151827,1.0
C0151786,C0241898,1.0
C0151786,C0030552,1.0
C1704276,C2169806,1.0
C1704276,C0278146,1.0
C1704276,C0239832,1.0
C1704276,C0426649,1.0
C1704276,C0751186,1.0
C0849963,C0178310,1.0
C0849963,C0549209,1.0
C0026961,C0235004,1.0
C0026961,C0235267,1.0
C0235004,C0542476,2.0
C0235004,C0043144,1.0
C0235004,C0019079,1.0
C0235004,C0581879,1.0
C0235004,C0848633,1.0
C0235004,C0235267,3.0
C0235004,C0700590,1.0
C0235004,C0235150,2.0
C0235004,C2370950,1.0
C0235004,C0581881,2.0
C0235004,C0863081,1.0
C0235004,C0522179,1.0
C0235004,C0235706,1.0
C0235004,C0239511,1.0
C0235004,C0877487,1.0
C0235004,C0240564,1.0
C0235004,C0235318,1.0
C0235004,C0740425,2.0
C0235004,C0240735,1.0
C0542476,C0085636,1.0
C0542476,C0009269,1.0
C0542476,C0850149,1.0
C0542476,C0239833,1.0
C0542476,C0235318,1.0
C0426396,C0005858,1.0
C0043144,C0019079,1.0
C0043144,C0235267,1.0
C0043144,C0850149,2.0
C0043144,C0235234,1.0
C0043144,C0032781,1.0
C0043144,C0231811,1.0
C0043144,C0240564,1.0
C0043144,C0849796,1.0
C0858665,C0848633,1.0
C0858665,C0423571,1.0
C0858665,C0549343,1.0
C0858665,C0857071,1.0
C0085636,C0005904,1.0
C0085636,C0235031,1.0
C0085636,C0857160,1.0
C0085636,C0423673,1.0
C0085636,C0021479,1.0
C0239649,C0423600,1.0
C0239649,C0231710,1.0
C0239649,C0221758,1.0
C0239649,C0241374,1.0
C0239649,C0239832,1.0
C0239266,C0239589,3.0
C0239266,C1282310,1.0
C0033775,C0850149,1.0
C0423636,C0234250,1.0
C0019079,C0439053,1.0
C0019079,C0235267,1.0
C0019079,C0240564,1.0
C0439053,C0270996,1.0
C0439053,C0700590,1.0
C0239836,C0578454,1.0
C0239836,C0426498,1.0
C0239836,C0233844,1.0
C0239836,C0030552,1.0
C0239836,C0744648,1.0
C0239836,C0423575,1.0
C0278146,C0235031,1.0
C0278146,C0241898,1.0
C0278146,C0877487,1.0
C0278146,C0423572,1.0
C0278146,C0239451,1.0
C0575090,C0751559,1.0
C0581879,C0877487,1.0
C0751559,C0235150,1.0
C0751559,C0423621,1.0
C0439814,C0239589,1.0
C0439814,C0013456,1.0
C0439814,C0241426,1.0
C0439814,C0178310,1.0
C0439814,C0017672,1.0
C0439814,C0426601,1.0
C0270996,C0235267,1.0
C0522359,C0424810,1.0
C0009269,C0239833,1.0
C0426636,C0239724,1.0
C0848633,C0423571,1.0
C0848633,C2370950,1.0
C0848633,C0032781,3.0
C0848633,C0549343,1.0
C0848633,C0034642,1.0
C0848633,C0522251,2.0
C0848633,C0239886,1.0
C0235267,C0235150,2.0
C0235267,C0240564,1.0
C0235267,C0740425,2.0
C0578687,C0019825,1.0
C0578687,C0847550,1.0
C0700590,C0231655,1.0
C0150841,C0151827,1.0
C0474585,C0687713,1.0
C0423571,C0948786,1.0
C0423571,C0549343,1.0
C0948596,C0013456,1.0
C0013456,C0151827,1.0
C0013456,C3640014,1.0
C0013456,C0241426,1.0
C0013456,C1282310,1.0
C0013456,C0178310,1.0
C0013456,C0239832,1.0
C0013456,C0017672,1.0
C0013456,C0240352,1.0
C0013456,C0858583,1.0
C0013456,C0239375,1.0
C0013456,C0476206,1.0
C0013456,C0426601,1.0
C0013456,C2029681,1.0
C0013456,C2220244,1.0
C0241165,C0235234,1.0
C0235150,C0455770,1.0
C0235150,C0423621,1.0
C0235150,C0740425,2.0
C2370950,C0850674,1.0
C0240327,C0239739,1.0
C0850149,C2364135,1.0
C0850149,C0019825,1.0
C0850149,C1096446,1.0
C0850149,C0877491,1.0
C0850149,C0566948,1.0
C0850149,C0221727,1.0
C0085602,C0235234,1.0
C0085602,C0032781,1.0
C0085602,C0520963,1.0
C0235234,C0849791,1.0
C0235234,C0032781,2.0
C0235234,C0520963,1.0
C2364135,C1096252,1.0
C0032781,C0034642,1.0
C0032781,C0520963,1.0
C0032781,C0239886,1.0
C0019825,C0426484,1.0
C0019825,C0847550,1.0
C0581881,C0549248,1.0
C0581881,C0026838,1.0
C0581881,C0751409,1.0
C0581881,C0241042,1.0
C0423600,C0085635,1.0
C0028838,C0238973,1.0
C4042866,C0259813,1.0
C4042866,C0239511,1.0
C3640008,C0239833,1.0
C3640008,C2032418,1.0
C0239833,C2032418,1.0
C0241426,C0178310,1.0
C0241426,C0017672,1.0
C0241426,C0426601,1.0
C0423693,C1282310,1.0
C0423693,C0558148,1.0
C1135120,C0232854,1.0
