disease,postLink,postHeading,postContent
Anxiety,https://www.drugs.com/answers/breast-mri-clausterphoic-5-mg-lorazepam-2-3070637.html,"I am having a breast MRI and I am clausterphoic, will .5 mg of lorazepam be enough or do I need 2?","I need to be in the MRI tube for 1 hour face down with my head in a doughnut. I do not normally suffer with anxiety but I am having a lot of anxiety just thinking about this. The doctor did give me 4 pills, 1 pill to be taken 1 hour before procedure... will this work or can I safely take 1 1/2 pills?? "
Anxiety,https://www.drugs.com/answers/clonazepam-trazodone-tingling-24-7-arms-legs-back-3032772.html,Clonazepam - Can trazodone cause tingling 24/7 in arms legs back and bum?,Plz anyone got the same tingling all over body constant 24/7 
Anxiety,https://www.drugs.com/answers/anxious-anti-anxiety-drugs-effects-valium-2995389.html,Anxious about anti-anxiety drugs - Effects of Valium?,"I have a dental procedure coming up and due to a serious phobia of the dentist I have been prescribed 10mg of Valium to take 1 hour before my appointment. I've never tried Valium or any other kind of Benzo before. I'm worried about the effects and not being in control during and after the appointment.  How will I feel for the rest of the day? I understand it has a long half life, but approx how long will it take to feel ""normal"" again? I have a party to attend approx 36 hours later, will I be back to normal and able to drink alcohol or will I still be sleepy and feeling the affects? "
Anxiety,https://www.drugs.com/answers/strong-weak-phenorbital-compared-xanax-3361721.html,How strong or weak is phenobarbital compared to Xanax?,
Anxiety,https://www.drugs.com/answers/first-dose-vistaril-working-3434439.html,Just took my first dose of Vistaril and it isn't working for me?,I'm 21. I've been to the doctor for anxiety and my obsessive compulsions. She just put me on hydroxyzine and it's suppose to be a stronger Benadryl but honestly it isn't helping me at all. It's giving me leg twitches and does nothing for my anxiety and definitely nothing for my sleep disorder. Any suggestions ? 
Anxiety,https://www.drugs.com/answers/anxiety-amoxicillin-predisione-3428505.html,Anxiety and amoxicillin and predisione?,I took a dose of prednisone and amoxicillin it's been about 4 days since it's been out of my system and I feel like my anti-anxiety meds aren't working has anybody ever had this problem I can take 150 of then Effexor 1 mg of Klonopin and 45 mg of Buspar I'm ready to go to the hospital I have depersonalization so bad 
Anxiety,https://www.drugs.com/answers/venlafaxine-side-effects-3440027.html,Venlafaxine side effects - help?,"I was on 37.5mg am and pm for 2 weeks and felt good. I had 5 alcoholic drinks on sat and by Tue anxiety was soaring. Called docs and they advised to take 75mg am and 37.5mg pm for one week then next week 75mg am and 75mg pm. 3rd day in and I’m exhausted don’t feel human till about 4pm! I had to give up my work 2 months ago due to severe anxiety and I could not cope. I was on 40mg Citalopram and had been for a few years. Guess I just got used to it and it stopped working. I just want to get better and back to work. Did anyone get similar symptoms when increasing dose and how long did it last? It takes me all my strength to get out of bed in the morning. I do have slight nausea, headaches and sweats too but can live with that. It’s the tiredness that’s so hard and I have 13 year old daughter to look after. "
Anxiety,https://www.drugs.com/answers/starting-buspar-advice-starting-buspar-supplement-3415020.html,I'm just starting Buspar. Any advice?,"I'm starting Buspar as a supplement to Viibryd which I'm in the process of titrating down from 40 mg... to 30 mg per day. I just feel a little too ""drugged"" at 40 mg. So between lowering my dose of Viibryd and some temporary life stresses my anxiety has ticked up. Thus, my Doctor prescribed 15 mg of Buspar to be taken in increments of 7.5 mg twice daily. I'm thinking of starting at just 10 mg per day (5 mg twice a day) on the logic that I prefer to go up in dosage rather than down (as I discovered the hard way with Viibryd).  Anyway, I wonder if any of the Buspar forum members have any advice for me in terms of the following: 1) What times of the day I should take Buspar? 2) Should I take it with or without food? 3) Does this medication promote sleep? 4) When will I know if it is working? 5) What to expect if it does work for me? 6) What minor side effects can I expect? 7) What major side effects, if experienced, should prompt me to discontinue the medication? 8) Is it accurate that this medication can be taken on an ""as needed basis""? Thank you in advance and I appreciate any advice you can offer with one or more of the above questions. "
Anxiety,https://www.drugs.com/answers/weened-down-60-mg-buspar-45-anxiety-back-back-60-3433779.html,I weened myself down from 60mg Buspar to 45mg. Now my anxiety is back. Can I just go back to 60mg...,... or do I need to do it slowly? 
Anxiety,https://www.drugs.com/answers/valium-relief-stress-work-falling-asleep-3382221.html,How much Valium to relieve stress at work without falling asleep?,I have taken Valium everyday for 4 months now. Around 20 mg. At work I am getting major anxiety and need to know now many I can take believe I get too tired to concentrate. 15mg at night makes me sleep 9 hours but maybe 5mg? How much is safe to take? 
Anxiety,https://www.drugs.com/answers/long-fill-full-effects-effexor-3456627.html,How long to fill full effects of Effexor?,I’ve take 75 mg Effexor in the past and had really good luck then was able to cut down to 37.5 for quite some time. My anxiety is now through the roof. I’ve been back on the 75 for 4 1/2 weeks and still waiting for some calm. Can anyone help me with how long it takes to feel the full effects? I don’t want to give up hope as it worked so well in the past. 
Anxiety,https://www.drugs.com/answers/x3-10mg-propranolol-ran-safe-stop-3445891.html,"I’ve been taking 3x 10mg propranolol and I’ve just ran out, is it safe for me to stop?",Or should I get some more? 
Anxiety,https://www.drugs.com/answers/read-hydroxyzine-hcl-heart-issues-scared-3449454.html,I read that hydroxyzine hcl can cause heart issues. I am scared to take it?,
Anxiety,https://www.drugs.com/answers/hello-lorezapam-1mg-3-times-day-day-short-3459284.html,I take lorezapam 1mg 3 times a day and I’m a day short I’ll be out by tomorrow night.,I take lorezapam1mg and I can’t get my script till the next day which is Monday the 24th. Can I replace it with a clonidine 1mg? Will it help the anxiety for a couple of hours? 
Anxiety,https://www.drugs.com/answers/starting-buspirone-long-you-think-working-3460119.html,"Just starting buspirone, how long you think I will know it’s working?",
Anxiety,https://www.drugs.com/answers/1mg-xanax-before-bed-6-nights-stop-experience-3468294.html,I have taken 1mg Xanax before bed the last 6 nights if I stop now will I experience withdrawal?,I had Xanax prescribed to me a few months back but didn't really take them. However I have had a bad week and some losses however do not want to hey dependant on it. I've taken 1 mg every night for about the last past 6 days. Will I experience withdrawal symptoms? 
Anxiety,https://www.drugs.com/answers/bed-feeling-3470226.html,How do I get out of bed when I am feeling like this?,"I have anxiety so bad, i can barely get out of bed. I cant shower or get dressed. Every task is too hard. Its my 2nd day on Lexapro. I am also using Vistaril for anxiety attacks. I still can not function. My family is going to get annoyed and fed up with me. "
Anxiety,https://www.drugs.com/answers/anxiety-tapering-0-5-clonazepam-possible-3461087.html,Anxiety tapering off only 0.5 clonazepam possible?,I’ve been taking 0.5 clonazepam for 8 weeks daily. I started tapering last week from 0.5 to 0.35 and the last two days taking 0.25. My anxiety is really high and I’m having crying episodes. I’m also on my third week of Prozac so I’m not sure if clonazepam masked the anxiety side effects of Prozac or if I’m having rebound anxiety from tapering.  It’s hard to imagine I would experience anxiety from coming off such a low dose but I would like to know if that’s possible and how long it would last? I want to do badly just take a whole pill to make this feeling go away. 
