disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/doctor-gave-samples-belsomra-lowest-dosage-10mg-3486520.html,My doctor gave me samples of Belsomra. I took the lowest dosage of 10mg for three nights.,I then suddenly fell into a depression. Has this happened to anyone? Before trying the Belsomra my depression and anxiety were very well managed. I did stop the Belsomra. Had anyone else experienced this? 
Bleeding Disorder,https://www.drugs.com/answers/new-new-sex-condoms-bleeding-normal-2783372.html,"New on the pill, new to sex, using condoms and bleeding. Is it normal?","I started my first box of pills around 2 weeks ago and had sex for the first time some days later. I always take them on time and he always uses a condom. The last 3 times we've had sex he's come inside (the condom hasn't broke) and he's been a little rougher. This times I've bled a little afterwards and the next day. I've read that it is normal for me to bleed since this are my first times, especially if he's less gentle (still hurst a little) and that my pill, Belara, can cause bleedings the first few boxes. I was ok with this, since I was even told that he didn't get through until the first time I bled and that its normal until my body gets used to it, but I've recently read about implantation bleeding and now im nervous. Is it really normal that I bleed after sex? "
Bleeding Disorder,https://www.drugs.com/answers/taking-medroxypr-ac-10mg-wrong-2647780.html,Im I taking Medroxypr Ac 10mG wrong? HELP!?,"My doctor prescripted me Medroxypr AC 10MG to get my period because i haven't had it for 3 years. Im 17 years old today was my sixth day of taking it, but I don't see any bleeding. "
Bleeding Disorder,https://www.drugs.com/answers/implantation-bleeding-breakthrough-bleeding-2617944.html,Implantation bleeding or breakthrough bleeding?,"Three weeks ago I missed three birth control pills in one week, the second week of the pack. I did as the package directed and started a new pack on Sunday, which made me ""skip"" a period (the inactive pills). About six pills after I started the new pack I had unprotected sex, however no semen was released into me. Now, after taking the pill exactly on time every day, yesterday I experienced a watery brown discharge mixed with red (didn't spot much but I could see it when I cleaned myself) and today it's primarily red. Along with this I've been having cramps very similar to period cramps. I've had no other pregnancy like symptoms (ie, fatigue or breast tenderness) and I've experienced breakthrough bleeding before. "
Bleeding Disorder,https://www.drugs.com/answers/plan-step-implantation-bleeding-side-affects-2948440.html,Plan B One-Step - Implantation bleeding? Or Side affects?,"Hi I had unprotected sex on the Oct 31, and Nov 1 I got Plan B The night of the 1st... My cycle is 28 days and fairly consistent. I started this cycle Oct. 19th. I was expected to ovulate on the 2nd/3rd. And get my next period the 16th. This past Monday morning, (the 9th) I woke up noticing I was bleeding. It was bright red, and I had cramps along with it. It lasted for about an hour as a normal ""light period"". And for the next 4 hours got lighter and lighter and became pink. Then disappeared compltely. I woke up Tuesday morning and noticed a light brown/pink discharge that has lasted well into what is now Wednesday night and hasn't stopped since. I'm worried this is possibly implantation bleeding. Or could it possibly be side affects from Plan B? "
Bleeding Disorder,https://www.drugs.com/answers/normal-bleed-non-stop-nexplanon-1358861.html,Is it normal to bleed non-stop while using the Nexplanon?,When I got the naxplanon I was coming off of my period it was very light and slowing down but since I got tue naxplanon I haven't stopped bleeding. 
Depression,https://www.drugs.com/answers/anyone-80-prozac-120-felt-692289.html,Has anyone gone from 80 prozac to 120 and felt better?,
Bleeding Disorder,https://www.drugs.com/answers/im-bleeding-for-three-weeks-sence-on-taking-141643.html,I'm bleeding for three weeks sence on taking seasonique for the past ten weeks and it have not stop?,i am taking seasonique ten weeks i notice I'm bleeding for about two weeks going three without no sign of stopping any time soon and i am going to have my period in three weeks I'm a bit worrying about the bleeding that seen it not stopping and it is cause a conflict in my marriage because i have not had sex with my husband for over month because it start as spots and now it is flowing heavy for three weeks is this normal. please help. MP 
Bleeding Disorder,https://www.drugs.com/answers/normal-bleed-after-depo-shot-3464578.html,Is it normal to bleed after getting off of the depo shot?,"I was on the Depo shot for 3 months, I only got 1 shot. I didn’t have my period those whole three months, but after my shot ran out I started bleeding. It’s now been 2 weeks and I am still. Is it normal to be bleeding this long or at all after getting off of the shot? "
Bleeding Disorder,https://www.drugs.com/answers/started-taking-depo-provera-started-bleeding-3443705.html,"I started taking Depo Provera in May, I started bleeding in August for about 3 weeks.","Then started taking Junel Fe 1/20 also to help with the bleeding. It did but in September I started taking estradiol pill 1mg, Will this help with my bleeding? "
Bleeding Disorder,https://www.drugs.com/answers/brown-bleeding-stop-started-immediately-after-3439719.html,When will the brown bleeding stop which started immediately after my periods?,"I had sex with my fiance on 3rd day of my period and consumed ipill same day, within 12 hours. Now after my regular cycle of 5 days, I can see very light flow of brown bleeding. When will it stop? "
Allergies,https://www.drugs.com/answers/treatment-aspirin-allergy-reaccion-2794998.html,Treatment for aspirin allergy reaccion?,aspirin allergy reaction treatment 
Depression,https://www.drugs.com/answers/has-anybody-been-on-strattera-and-prozac-together-235297.html,Has anybody been on Strattera and Prozac together before?,I have ADHD and need an anti-depressant also. Prozac seems to be the best one for me but haven't been on both at the same time. Wanted to get feedback on anyone who might have. 
