disease,postLink,postHeading,postContent
Pregnancy,https://www.drugs.com/answers/depo-shot-affect-pregnancy-tests-3116264.html,How does the Depo shot affect pregnancy tests?,I've been off the Depo shot for almost 7 months. I'm pretty sure I'm pregnant but I've heard the shot can affect pregnancy tests by giving false positives or negatives. Is this true? 
Pregnancy,https://www.drugs.com/answers/pregnancy-plan-missed-periods-pregnant-587909.html,"Pregnancy - Plan B, two missed periods, pregnant?","Hello, I had unprotected sex the day after my period on August 3rd (regular 21 day cycle/3 day period) and took plan b within 12 hours. I didn't get any bleeding afterwords and I have now missed two periods, have cramps, nausea, bloating, and tiredness but two negative pregnancy tests... am i pregnant? "
Pregnancy,https://www.drugs.com/answers/ortho-tri-cyclen-chances-pregnant-588334.html,Ortho tri- cyclen..chances of getting pregnant??,"I'm on month 2, week 2 of my pills. I've never missed a pill yet and I take it at the same time everyday. At least within 10 or 15 min of the same time. My boyfriend and I aren't ready to have kids at this time so he tries to have sex as less as possible. If I'm lucky once every week to two weeks. I told him bc pills, if taken right, are 98% effective. But I can't get him to believe me and sometimes he refuses to have sex with me. What are the chances of me getting pregnant?? What can I do to show him how effective they are?? "
Pregnancy,https://www.drugs.com/answers/chances-pregnant-nexplanon-implant-3439243.html,What are the chances that I am pregnant with the Nexplanon implant?,"I’ve been on Nexplanon for a year now. Up until now, I’ve had semi-regular periods that were somewhat heavy. Now my period is late, what are the chances I am pregnant? "
Pregnancy,https://www.drugs.com/medical-answers/take-antibiotics-pregnant-3121681/,,
Pregnancy,https://www.drugs.com/answers/pregnant-bleeding-4-days-after-unprotected-sex-3098762.html,Am I pregnant??? bleeding 4 days after unprotected sex?,"okay so before I start this story, note I am usually on birth control (depo) and have been for about a year but I missed my appt before all of this happened so I have no from of protection. so I started my period the 11th and ended around the 16th or 17th maybe even 15th I can't remember. then the 24th around 3am I had unprotected sex and he pulled out but I know precum can still get you pregnant and also it was after my period so I was probably more fertile. the 27th (3-4 days after the sex) I bled, and I'm scared it was implantation bleeding. the only reason I think it isn't implantation blessing is because iv read a lot and they all say 3-4 days it's too early for impla ruin bleeding to occur, also it was kinda a lot of blood (not just spotting) and it wasn't pink or brown, it was all red and a little bit of rusty red. today is the 28th and I haven't had any bleeding just a tiny tiny bit of spotting and nothing else. but I also know it's not my period because I basically just got off of it. she also said it's probably because I'm not on the shot anymore and my body is kind of confused. but I'm still terrified that I'm pregnant, can anyone give me some answers about this??? "
Pregnancy,https://www.drugs.com/answers/birth-control-i-have-been-taking-yasmin-for-469645.html,Birth Control - How many days into the sugar pills will if take for my period to come?,I have been taking Yasmin for almost 2 months and I had sex 3 weeks into the second month and I was wondering if I could be pregnant? I finished the last pill from the pack on friday and I feel like im going to get my period but it hasn't came. 
Pregnancy,https://www.drugs.com/answers/pregnant-plan-birth-control-condom-broke-3441485.html,Could I be pregnant? took Plan B while on birth control because the condom broke?,I had just finished my period and I just started my new birth control pack and I had sex and the condom broke! he didn't ejaculate but i got an emergency contraceptive (Take Action) and took it. When will I get my period? I took it because the day I had sex I took my pill a few hours late. My breasts hurt a lot and I had unbearable cramps yesterday. this was a little over a week ago and I thought you were supposed to bleed a week after you take a morning after pill. (I took the morning after pill about 7 hours after the condom broke.) I’m just confused help me. Could I be pregnant? When will I get my next period? Will I get it at my normal time considering how early in the pack I took the morning after pill? 
Pregnancy,https://www.drugs.com/answers/me-and-my-girlfriend-had-unprotected-sex-its-been-461107.html,"Me and my girlfriend had unprotected sex it's been 3 weeks since that, and now her stomach looks a?","... bit bigger and she feels pain but she told me she also bleeds, but she says she's pregnant but she also tells me not no worry that the implanon will posin the fetus? Is that true? I'm worried "
Pregnancy,https://www.drugs.com/answers/i-am-26-and-pregnant-i-use-acyclovir-medication-442708.html,I am 26 and pregnant I use acyclovir medication oral to suppress genital herpes? Is it safe to use?,... during my pregnancy? I was classified type 2 genital herpes. I'm in the process of getting medi-cal so I can insurance and talk to a doctor. I know that it can be harmful to the baby to take over the counter medications. But If I stop taking my medication it severly increases my chances of having an outbreak which I believe will be just as harmful. Any advice!!! Please! 
Pregnancy,https://www.drugs.com/answers/pregnancy-has-any-one-took-lorazapam-while-393793.html,Pregnancy - Has any one took lorazapam while pregnant?,I be been taking lorazapam for the past 4 years witch the doctor told me it was ok to try to have a baby know that I'm pregnant I hear so many different stories that the baby will be ok and others that it could be a risk I've tried other med and there is nothing that help but that med please some one help me I've already had a nervous break down do to my 3 year old almost died that the reason why they put me on lorazapm I'm taking one mg twice a day please help me to why should I do 
Pregnancy,https://www.drugs.com/answers/if-you-are-pregnant-can-you-still-take-your-385760.html,If you are pregnant can you still take your prescription of vicodine?,And if not what can you take besides vicodine for pain? 
Pregnancy,https://www.drugs.com/answers/pregnancy-ive-been-taking-about-1mg-of-suboxane-385526.html,"Pregnancy - On suboxone, what effects will this have on the baby?",I've been taking about 1mg of suboxane and I found out that I am 8 weeks pregant. Iwas wondering how bad the effects would be on my baby• I'm slowly cutting back but its very hard 
