disease,postLink,postHeading,postContent
Obsessive Compulsive Disorder,https://www.drugs.com/answers/doctors-ruminating-part-anxiety-depression-3469991.html,My doctors say that ruminating is a part of anxiety and depression but would it be considered...,... OCD? I am trying to find a medicine after 2 years to help the depression and anxiety and ruminating . So far I have not found any. Any thoughts on Paxil and Klonopin for all three? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/i-take-clonopin-topomax-and-lexapro-well-3-days-276156.html,"I take clonopin, topomax, and lexapro, well 3 days ago I ran out of my lexapro 20mg?","yesterday I ran out of my topamax and now all I have left till hopefully Monday if I can afford it then is my clonopin. I am feeling funny, shakes, when I walk it feels like I am be zapped every now and then, and cry easily, and I don't like to cry. How long would this last? also just curious in case I want to continue to stay off medication. The psych. says I. bipolar- GASD- panic/anxiety attacks which I know all comes along with certain types of being Bipolar, but how long does the feeling last and does it get worst, will I become suicidal? "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/adipex-p-can-u-take-adipex-with-an-antidepressant-258617.html,Adipex-P - can u take adipex with an antidepressant and anti anxiety meds such as paxil and xanax?,
Obsessive Compulsive Disorder,https://www.drugs.com/answers/can-yu-take-naproxen-with-lithium-seroquel-xr-237583.html,"Can yu take Naproxen with lithium, seroquel XR, Clonidine, and Synthroid?","Bi-polar patient also diagnosed with Hypothyroidism taking Lithium 999mg, Clonidine 1mg, Seroquel XR 50mg, and Synthroid 125mg daily can I also take B-Complex Vitamins and Naproxen 220mg? "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/will-prozac-work-again-179319.html,Will Prozac work again?,"I've had a great run on Prozac—worked like a charm for 12 years but now has quit. I've tried many AD's since and nothing has helped. Has anyone gone off Prozac and had it work again after a break? If so, how long of a break to make it effective again? Thanks. "
Allergic Reactions,https://www.drugs.com/answers/allergic-reaction-once-again-ive-got-hives-doc-345219.html,"Allergic reaction? Once again, I've got HIVES, Doc has me on Lycica, Topamax, and pain got so bad?","he called in some Vicodin for me. Hives are on chin and jaw line, one is so big that it has it's on weather system, and is waving at people!!! 'Tis quite annoying indeed. Any ideas as to which med may be causing this? Thanks everyone!! Lara aka sweetlemon "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/lexapro-sexual-side-effects-411647.html,Lexapro sexual side effects?,I am aware about Lexapro variety sexual side effects. The question is. How long does it take to recuperate after treatment gradually has been ceased? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/psychiatric-disorders-my-11-year-old-daughter-was-65661.html,Psychiatric Disorders - My 11 year old daughter was diagnosed with OCD in January although I?,"... think it may have started last summer. She is currently taking 100 mg of Zoloft, which took 5 months for her psychiatrist to increase it to that level. She is also taking .25 mg of Klonopin daily. Recently in the past several weeks she has begun new rituals, and has started taking baths and/or washing her clothes up to 5 times a day. Now she won't go anywhere because then she would have to wash her clothes and bathe when she got home. She doesn't know why she has to do these things. Also, she cannot sleep and is up to 4 0r 5 in the morning. Needless to say, we can't get her up until mid-afternoon and even then she feels she has nothing to look forward to. We notified her therapist of these new developments, who offered support, but had to wait to go to her psychiatrist for 2 weeks. Her appointment is today at 3:15, but she claims she can't or won't go. In that time she developed even more symptoms. Her primary issues are touching and food - these things are ""sticky"" to her. Can you offer any advice? Is zoloft appropriate for her. She claims it is the Klonopin that is keeping her up. Thanks, "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/long-clomipramine-effect-ocd-depression-anxiety-792808.html,"How long does it take for clomipramine to have an EFFECT on ocd, depression and anxiety?","my mother has severe ocd as she is not able to do stuff because of her ocd she lays in bed troughout the day and doesnt do much, she is very depressed "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/zoloft-started-taking-50mg-night-fall-asleep-hours-707129.html,Zoloft - Ok so I just started taking 50mg last night and I didn't fall asleep until two hours later?,... then I woke up exactly 5 hours I had a feeling like a thump in my throat but I also use to get this because of my anxiety I have REALLY bad anxiety to EVERYTHING. well this morning I was ok but towards the middle of the day I noticed when I was up walking my heart rate would go up even told my doctor about it they said these are signs of the medicine and my body is just getting use to it so I also shake sometimes and feel very energetic just sometimes though for the energetic does anyone else have these problems if so do you still have them and when do they stop 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/anafranil-are-the-side-effects-will-continue-to-108732.html,Anafranil - Are the side effects will continue to exist or fade away when continued to be taken?,... because i have read that the side effects can really affect the daily life activities 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/afraid-zoloft-after-terrible-experience-citalopram-3298703.html,Afraid to take Zoloft after terrible experience with citalopram?,I have always been a very happy and go-lucky guy up until about 1.5 years ago. I had my first panic attack and it has caused me to have extreme anxiety and additional panic attacks. My doctor put me on a low dosage of citalopram and after only one day on the drug I had terrible anxiety and felt like I experienced every single side effect listed on the drug and couldn't handle it.  I was now prescribed Zoloft 25mg 5 months ago and have been terrified to start taking it. I'm afraid I will have the same affects again. I am very health conscious and every time I have a pain I always think of the worse and become more anxious.  What do I do to overcome this fear? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/cymbalta-combination-depression-ocd-treated-8-621090.html,Cymbalta - I have a combination of depression and ocd I treated for 8 years by?,"... prozac,zoloft,effoxor seroxat xanax and the list goes but no good results any one can help please "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/anyone-combination-anafranil-clomipramine-luvox-581175.html,Has anyone here ever taken a combination of Anafranil (clomipramine) & Luvox (fluvoxamine)?,"Has anyone ever heard or taken a combination of Anafranil (clomipramine) and Luvox (fluvoxamine)? If so, what is it like? Is it effective in treating OCD/anxiety? "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/anyone-feel-sick-first-started-prozac-3425302.html,Did anyone else feel sick when they first started Prozac?,"Hey everyone. I recently began 10 mg of Prozac about three weeks ago, after stopping Wellbutrin XL after 6 months of use. I notice it first thing in the morning, and when I go to lay down at night before bed, I get sick to my stomach a little bit. I vaguely remember experiencing this with Lexapro and Zoloft, and wonder if it goes away? It seems to be making me calmer and giving me some better sleep at night as well. Is there anything I can do to help with the upset stomach issues for the time being? "
